,season,player_id,player_name,position,team,conference,overall_incl_gt,pass_incl_gt,rush_incl_gt,firstDown_incl_gt,secondDown_incl_gt,thirdDown_incl_gt,standardDowns_incl_gt,passingDowns_incl_gt,overall_excl_gt,pass_excl_gt,rush_excl_gt,firstDown_excl_gt,secondDown_excl_gt,thirdDown_excl_gt,standardDowns_excl_gt,passingDowns_excl_gt,last_updated
1057,2019,4240176,Jaylen Hall,WR,Western Michigan,Mid-American,0.0358,0.0743,0.0,0.0337,0.037,0.044,0.025,0.061,0.0358,0.0743,0.0,0.0337,0.037,0.044,0.025,0.061,2019-11-12 22:50:18
1058,2019,4362247,DaShon Bussell,WR,Western Michigan,Mid-American,0.0358,0.0743,0.0,0.0404,0.027,0.044,0.032,0.046,0.0358,0.0743,0.0,0.0404,0.027,0.044,0.032,0.046,2019-11-12 22:50:18
1059,2019,4426502,Drake London,WR,USC,Pac-12,0.0356,0.061,0.0,0.0232,0.051,0.041,0.033,0.042,0.0356,0.061,0.0,0.0232,0.051,0.041,0.033,0.042,2019-11-12 22:50:18
1060,2019,4045002,Robbie Kelley,QB,Akron,Mid-American,0.0356,0.0497,0.0109,0.0282,0.037,0.044,0.029,0.045,0.0356,0.0497,0.0109,0.0282,0.037,0.044,0.029,0.045,2019-11-12 22:50:18
1061,2019,4034964,Tyrie Cleveland,WR,Florida,SEC,0.0356,0.0621,0.0,0.0491,0.034,0.01,0.042,0.019,0.0356,0.0621,0.0,0.0491,0.034,0.01,0.042,0.019,2019-11-12 22:50:18
1062,2019,4264188,Mike Schmidt,QB,Air Force,Mountain West,0.0356,0.0682,0.0292,0.0447,0.022,0.043,0.031,0.05,0.0356,0.0682,0.0292,0.0447,0.022,0.043,0.031,0.05,2019-11-12 22:50:18
1063,2019,4035792,A.J. Taylor,WR,Wisconsin,Big Ten,0.0355,0.0761,0.0102,0.0321,0.02,0.062,0.028,0.055,0.0355,0.0761,0.0102,0.0321,0.02,0.062,0.028,0.055,2019-11-12 22:50:18
1064,2019,3917916,Tanner Cowley,TE,Virginia,ACC,0.0355,0.0603,0.0,0.0327,0.049,0.015,0.03,0.047,0.0355,0.0603,0.0,0.0327,0.049,0.015,0.03,0.047,2019-11-12 22:50:18
1065,2019,4039936,Tray Eafford,WR,Troy,Sun Belt,0.0352,0.059,0.0,0.0466,0.021,0.035,0.036,0.034,0.0352,0.059,0.0,0.0466,0.021,0.035,0.036,0.034,2019-11-12 22:50:18
1066,2019,4370348,Corey Gammage,WR,Marshall,Conference USA,0.0351,0.0736,0.0,0.0288,0.045,0.035,0.024,0.058,0.0351,0.0736,0.0,0.0288,0.045,0.035,0.024,0.058,2019-11-12 22:50:18
1067,2019,4259215,Keoni-Kordell Makekau,WR,Navy,American Athletic,0.035,0.05,0.0326,0.03,0.051,0.025,0.035,0.035,0.035,0.05,0.0326,0.03,0.051,0.025,0.035,0.035,2019-11-12 22:50:18
1068,2019,4569618,Garrett Wilson,WR,Ohio State,Big Ten,0.035,0.0773,0.0,0.0478,0.013,0.04,0.04,0.023,0.035,0.0773,0.0,0.0478,0.013,0.04,0.04,0.023,2019-11-12 22:50:18
1069,2019,3915289,Ben Glines,RB,Boston College,ACC,0.0349,0.0826,0.0109,0.023,0.027,0.072,0.023,0.063,0.0349,0.0826,0.0109,0.023,0.027,0.072,0.023,0.063,2019-11-12 22:50:18
1070,2019,3918230,Xavier Brown,WR,Louisiana Monroe,Sun Belt,0.0349,0.0702,0.0032,0.0368,0.026,0.05,0.034,0.037,0.0349,0.0702,0.0032,0.0368,0.026,0.05,0.034,0.037,2019-11-12 22:50:18
1071,2019,4365484,Noah Frith,WR,Liberty,FBS Independents,0.0348,0.0602,0.0,0.0315,0.056,0.01,0.024,0.061,0.0348,0.0602,0.0,0.0315,0.056,0.01,0.024,0.061,2019-11-12 22:50:18
1072,2019,4568411,Cornelious Brown,QB,Georgia State,Sun Belt,0.0347,0.0752,0.0086,0.023,0.036,0.046,0.025,0.067,0.0347,0.0752,0.0086,0.023,0.036,0.046,0.025,0.067,2019-11-12 22:50:18
1073,2019,4245654,Drew Dixon,WR,Arizona,Pac-12,0.0346,0.0671,0.0,0.0255,0.03,0.063,0.03,0.045,0.0346,0.0671,0.0,0.0255,0.03,0.063,0.03,0.045,2019-11-12 22:50:18
1074,2019,4262016,Yusuf Ali,WR,Middle Tennessee,Conference USA,0.0346,0.0625,0.0043,0.0383,0.013,0.063,0.032,0.039,0.0346,0.0625,0.0043,0.0383,0.013,0.063,0.032,0.039,2019-11-12 22:50:18
1075,2019,4241126,Malik Murray,WR,Georgia Southern,Sun Belt,0.0345,0.1429,0.01,0.023,0.036,0.05,0.021,0.061,0.0345,0.1429,0.01,0.023,0.036,0.05,0.021,0.061,2019-11-12 22:50:18
1076,2019,4363032,Keyshawn Helton,WR,Florida State,ACC,0.0345,0.0585,0.0065,0.0364,0.033,0.036,0.03,0.044,0.0345,0.0585,0.0065,0.0364,0.033,0.036,0.03,0.044,2019-11-12 22:50:18
1077,2019,4362751,Jalen Knox,WR,Missouri,SEC,0.0344,0.0714,0.0,0.0378,0.039,0.02,0.033,0.038,0.0344,0.0714,0.0,0.0378,0.039,0.02,0.033,0.038,2019-11-12 22:50:18
1078,2019,3932144,Jacob Harris,WR,UCF,American Athletic,0.0343,0.0675,0.0,0.0391,0.036,0.017,0.036,0.031,0.0343,0.0675,0.0,0.0391,0.036,0.017,0.036,0.031,2019-11-12 22:50:18
1079,2019,4569953,Robert Downs III,WR,New Mexico State,FBS Independents,0.0343,0.0554,0.0,0.0092,0.061,0.039,0.016,0.069,0.0343,0.0554,0.0,0.0092,0.061,0.039,0.016,0.069,2019-11-12 22:50:18
1080,2019,4040517,Mason Hays,WR,Texas State,Sun Belt,0.0339,0.0543,0.0,0.0314,0.048,0.02,0.026,0.046,0.0339,0.0543,0.0,0.0314,0.048,0.02,0.026,0.046,2019-11-12 22:50:18
1081,2019,4362668,Javen Banks,WR,Texas State,Sun Belt,0.0339,0.0543,0.0,0.0419,0.027,0.03,0.041,0.023,0.0339,0.0543,0.0,0.0419,0.027,0.03,0.041,0.023,2019-11-12 22:50:18
1082,2019,3916588,Matt Seybert,TE,Michigan State,Big Ten,0.0336,0.0635,0.0,0.0352,0.046,0.017,0.027,0.046,0.0336,0.0635,0.0,0.0352,0.046,0.017,0.027,0.046,2019-11-12 22:50:18
1083,2019,4360943,Bryce Williams,RB,Minnesota,Big Ten,0.0336,0.0099,0.0468,0.0345,0.015,0.062,0.035,0.03,0.0336,0.0099,0.0468,0.0345,0.015,0.062,0.035,0.03,2019-11-12 22:50:18
1084,2019,4240412,Aaron Hackett,TE,Syracuse,ACC,0.0336,0.0563,0.0043,0.0134,0.056,0.033,0.032,0.037,0.0336,0.0563,0.0043,0.0134,0.056,0.033,0.032,0.037,2019-11-12 22:50:18
1085,2019,4034772,Seth Green,WR,Minnesota,Big Ten,0.0336,0.0,0.0523,0.0192,0.035,0.052,0.04,0.018,0.0336,0.0,0.0523,0.0192,0.035,0.052,0.04,0.018,2019-11-12 22:50:18
1086,2019,4038521,Hussein Howe,RB,East Carolina,American Athletic,0.0335,0.0123,0.0565,0.0415,0.024,0.032,0.038,0.026,0.0335,0.0123,0.0565,0.0415,0.024,0.032,0.038,0.026,2019-11-12 22:50:18
1087,2019,4258191,Dylan McCaffrey,QB,Michigan,Big Ten,0.0335,0.0417,0.0268,0.0165,0.057,0.038,0.024,0.057,0.0335,0.0417,0.0268,0.0165,0.057,0.038,0.024,0.057,2019-11-12 22:50:18
1088,2019,4239944,Hunter Long,TE,Boston College,ACC,0.0335,0.1,0.0,0.023,0.022,0.08,0.015,0.077,0.0335,0.1,0.0,0.023,0.022,0.08,0.015,0.077,2019-11-12 22:50:18
1089,2019,4243176,Brady Russell,TE,Colorado,Pac-12,0.0334,0.0612,0.0032,0.0345,0.018,0.058,0.03,0.043,0.0334,0.0612,0.0032,0.0345,0.018,0.058,0.03,0.043,2019-11-12 22:50:18
1090,2019,4261908,Tyler King,RB,Marshall,Conference USA,0.0332,0.0233,0.0423,0.037,0.04,0.017,0.041,0.017,0.0332,0.0233,0.0423,0.037,0.04,0.017,0.041,0.017,2019-11-12 22:50:18
1091,2019,4040821,Tyler Ringwood,WR,Charlotte,Conference USA,0.0332,0.0757,0.0,0.0255,0.038,0.039,0.027,0.049,0.0332,0.0757,0.0,0.0255,0.038,0.039,0.027,0.049,2019-11-12 22:50:18
1092,2019,4426426,Joe Ngata,WR,Clemson,ACC,0.0331,0.0669,0.0,0.0248,0.05,0.026,0.033,0.033,0.0331,0.0669,0.0,0.0248,0.05,0.026,0.033,0.033,2019-11-12 22:50:18
1093,2019,4036529,Jonathan Ifedi,WR,Georgia State,Sun Belt,0.033,0.0841,0.0,0.0421,0.026,0.019,0.032,0.037,0.033,0.0841,0.0,0.0421,0.026,0.019,0.032,0.037,2019-11-12 22:50:18
1094,2019,4372769,Lawrence Keys III,WR,Notre Dame,FBS Independents,0.033,0.044,0.0207,0.0263,0.024,0.054,0.026,0.046,0.033,0.044,0.0207,0.0263,0.024,0.054,0.026,0.046,2019-11-12 22:50:18
1095,2019,4360739,Simi Fehoko,WR,Stanford,Pac-12,0.0329,0.0604,0.0,0.0168,0.048,0.044,0.03,0.04,0.0329,0.0604,0.0,0.0168,0.048,0.044,0.03,0.04,2019-11-12 22:50:18
1096,2019,4572364,Kevin Brown,RB,UMass,FBS Independents,0.0329,0.0,0.0653,0.0402,0.044,0.009,0.041,0.017,0.0329,0.0,0.0653,0.0402,0.044,0.009,0.041,0.017,2019-11-12 22:50:18
1097,2019,4373427,Julian Ortega-Jones,WR,Bowling Green,Mid-American,0.0329,0.0744,0.0,0.0244,0.037,0.049,0.024,0.054,0.0329,0.0744,0.0,0.0244,0.037,0.049,0.024,0.054,2019-11-12 22:50:18
1098,2019,4242556,Osiris St. Brown,WR,Stanford,Pac-12,0.0329,0.0604,0.0,0.0336,0.037,0.027,0.041,0.017,0.0329,0.0604,0.0,0.0336,0.037,0.027,0.041,0.017,2019-11-12 22:50:18
1099,2019,4047555,Jalen Williams,WR,Louisiana,Sun Belt,0.0328,0.0789,0.0,0.0335,0.033,0.034,0.036,0.022,0.0328,0.0789,0.0,0.0335,0.033,0.034,0.036,0.022,2019-11-12 22:50:18
1100,2019,4243713,Myles Fells,WR,Navy,American Athletic,0.0327,0.05,0.0299,0.025,0.051,0.025,0.038,0.018,0.0327,0.05,0.0299,0.025,0.051,0.025,0.038,0.018,2019-11-12 22:50:18
1101,2019,3933180,Chauncey Mason,RB,Florida Atlantic,Conference USA,0.0326,0.009,0.0581,0.0243,0.033,0.045,0.037,0.025,0.0326,0.009,0.0581,0.0243,0.033,0.045,0.037,0.025,2019-11-12 22:50:18
1102,2019,4428952,Jalen Wydermyer,TE,Texas A&M,SEC,0.0325,0.0592,0.0,0.0356,0.024,0.032,0.03,0.039,0.0325,0.0592,0.0,0.0356,0.024,0.032,0.03,0.039,2019-11-12 22:50:18
1103,2019,4363537,Hassan Beydoun,WR,Eastern Michigan,Mid-American,0.0325,0.056,0.0036,0.0251,0.02,0.076,0.017,0.067,0.0325,0.056,0.0036,0.0251,0.02,0.076,0.017,0.067,2019-11-12 22:50:18
1104,2019,4362749,Kam Scott,WR,Missouri,SEC,0.0324,0.0635,0.0037,0.0378,0.034,0.02,0.027,0.045,0.0324,0.0635,0.0037,0.0378,0.034,0.02,0.027,0.045,2019-11-12 22:50:18
1105,2019,4430714,Reese White,RB,Coastal Carolina,Sun Belt,0.0324,0.0129,0.0479,0.0381,0.035,0.01,0.04,0.013,0.0324,0.0129,0.0479,0.0381,0.035,0.01,0.04,0.013,2019-11-12 22:50:18
1106,2019,4427601,Ali Jennings,WR,West Virginia,Big 12,0.0324,0.0523,0.0,0.0313,0.035,0.026,0.025,0.044,0.0324,0.0523,0.0,0.0313,0.035,0.026,0.025,0.044,2019-11-12 22:50:18
1107,2019,4360972,Sean Ryan,WR,West Virginia,Big 12,0.0324,0.0492,0.005,0.0268,0.035,0.044,0.028,0.039,0.0324,0.0492,0.005,0.0268,0.035,0.044,0.028,0.039,2019-11-12 22:50:18
1108,2019,4036855,JaQuan Blackwell,WR,San José State,Mountain West,0.0323,0.0499,0.0,0.0283,0.054,0.008,0.036,0.024,0.0323,0.0499,0.0,0.0283,0.054,0.008,0.036,0.024,2019-11-12 22:50:18
1109,2019,4249624,Nick Muse,TE,South Carolina,SEC,0.0321,0.0567,0.0,0.0309,0.027,0.048,0.03,0.036,0.0321,0.0567,0.0,0.0309,0.027,0.048,0.03,0.036,2019-11-12 22:50:18
1110,2019,4373812,Bryan Addison,WR,Oregon,Pac-12,0.032,0.0616,0.0,0.0332,0.022,0.052,0.027,0.045,0.032,0.0616,0.0,0.0332,0.022,0.052,0.027,0.045,2019-11-12 22:50:18
1111,2019,4426410,Mycah Pittman,WR,Oregon,Pac-12,0.032,0.0616,0.0,0.0207,0.027,0.052,0.021,0.058,0.032,0.0616,0.0,0.0207,0.027,0.052,0.021,0.058,2019-11-12 22:50:18
1112,2019,4373642,Dax Milne,WR,BYU,FBS Independents,0.032,0.0574,0.0037,0.0386,0.017,0.043,0.034,0.028,0.032,0.0574,0.0037,0.0386,0.017,0.043,0.034,0.028,2019-11-12 22:50:18
1113,2019,4242167,Tyson Morris,WR,Arkansas,SEC,0.032,0.0552,0.0,0.0201,0.038,0.051,0.034,0.027,0.032,0.0552,0.0,0.0201,0.038,0.051,0.034,0.027,2019-11-12 22:50:18
1114,2019,4372000,John Stephen Jones,QB,Arkansas,SEC,0.032,0.0491,0.0085,0.0201,0.033,0.051,0.021,0.054,0.032,0.0491,0.0085,0.0201,0.033,0.051,0.021,0.054,2019-11-12 22:50:18
1115,2019,4360199,Christian Trahan,TE,Houston,American Athletic,0.0316,0.07,0.0,0.0388,0.027,0.026,0.04,0.016,0.0316,0.07,0.0,0.0388,0.027,0.026,0.04,0.016,2019-11-12 22:50:18
1116,2019,4241380,Jeremiah Hall,FB,Oklahoma,Big 12,0.0311,0.0628,0.0041,0.0256,0.035,0.029,0.027,0.042,0.0311,0.0628,0.0041,0.0256,0.035,0.029,0.027,0.042,2019-11-12 22:50:18
1117,2019,4035537,Kene Nwangwu,RB,Iowa State,Big 12,0.031,0.0061,0.0632,0.0381,0.033,0.01,0.036,0.019,0.031,0.0061,0.0632,0.0381,0.033,0.01,0.036,0.019,2019-11-12 22:50:18
1118,2019,4427773,Peter Leblanc,WR,Louisiana,Sun Belt,0.031,0.0746,0.0,0.0372,0.028,0.023,0.027,0.045,0.031,0.0746,0.0,0.0372,0.028,0.023,0.027,0.045,2019-11-12 22:50:18
1119,2019,4040714,Miller Forristall,TE,Alabama,SEC,0.031,0.0541,0.0,0.0314,0.043,0.012,0.033,0.025,0.031,0.0541,0.0,0.0314,0.043,0.012,0.033,0.025,2019-11-12 22:50:18
1120,2019,4040629,Antonio Williams,RB,North Carolina,ACC,0.0309,0.0062,0.0552,0.0243,0.043,0.029,0.033,0.027,0.0309,0.0062,0.0552,0.0243,0.043,0.029,0.033,0.027,2019-11-12 22:50:18
1121,2019,4363523,Line Latu,WR,Eastern Michigan,Mid-American,0.0309,0.0472,0.0109,0.0323,0.045,0.008,0.026,0.041,0.0309,0.0472,0.0109,0.0323,0.045,0.008,0.026,0.041,2019-11-12 22:50:18
1122,2019,4428119,Lew Nichols,RB,Central Michigan,Mid-American,0.0307,0.003,0.0594,0.0442,0.014,0.024,0.037,0.016,0.0307,0.003,0.0594,0.0442,0.014,0.024,0.037,0.016,2019-11-12 22:50:18
1123,2019,4362841,Deshaun Fenwick,RB,South Carolina,SEC,0.0307,0.0,0.0707,0.0344,0.036,0.02,0.032,0.027,0.0307,0.0,0.0707,0.0344,0.036,0.02,0.032,0.027,2019-11-12 22:50:18
1124,2019,4428331,Rashee Rice,WR,SMU,American Athletic,0.0307,0.0599,0.0,0.0241,0.02,0.054,0.017,0.062,0.0307,0.0599,0.0,0.0241,0.02,0.054,0.017,0.062,2019-11-12 22:50:18
1125,2019,4427251,Velton Gardner,RB,Kansas,Big 12,0.0307,0.0207,0.0403,0.0318,0.043,0.01,0.034,0.025,0.0307,0.0207,0.0403,0.0318,0.043,0.01,0.034,0.025,2019-11-12 22:50:18
1126,2019,4240839,PK Kier,RB,Virginia,ACC,0.0306,0.0,0.0745,0.04,0.025,0.023,0.042,0.005,0.0306,0.0,0.0745,0.04,0.025,0.023,0.042,0.005,2019-11-12 22:50:18
1127,2019,4361147,Rodrick Fisher,WR,Washington State,Pac-12,0.0306,0.0389,0.0,0.0289,0.028,0.045,0.024,0.053,0.0306,0.0389,0.0,0.0289,0.028,0.045,0.024,0.053,2019-11-12 22:50:18
1128,2019,4427535,Christian Hunter,RB,Colorado State,Mountain West,0.0305,0.0122,0.0536,0.03,0.047,0.008,0.033,0.026,0.0305,0.0122,0.0536,0.03,0.047,0.008,0.033,0.026,2019-11-12 22:50:18
1129,2019,4259749,Jeremiah Miller,WR,Coastal Carolina,Sun Belt,0.0305,0.069,0.0,0.0254,0.035,0.039,0.019,0.059,0.0305,0.069,0.0,0.0254,0.035,0.039,0.019,0.059,2019-11-12 22:50:18
1130,2019,4362110,Malcolm Epps,WR,Texas,Big 12,0.0305,0.056,0.0,0.0282,0.03,0.04,0.028,0.036,0.0305,0.056,0.0,0.0282,0.03,0.04,0.028,0.036,2019-11-12 22:50:18
1131,2019,3916587,Tyler Mabry,TE,Maryland,Big Ten,0.0302,0.0594,0.0,0.0324,0.022,0.042,0.034,0.022,0.0302,0.0594,0.0,0.0324,0.022,0.042,0.034,0.022,2019-11-12 22:50:18
1132,2019,4241931,Carlos Carriere,WR,Maryland,Big Ten,0.0302,0.0594,0.0,0.0216,0.036,0.042,0.017,0.06,0.0302,0.0594,0.0,0.0216,0.036,0.042,0.017,0.06,2019-11-12 22:50:18
1133,2019,4242158,Chase Hayden,RB,Arkansas,SEC,0.0302,0.0184,0.0466,0.0281,0.027,0.034,0.024,0.043,0.0302,0.0184,0.0466,0.0281,0.027,0.034,0.024,0.043,2019-11-12 22:50:18
1134,2019,4569501,Anthony Williams Jr.,RB,Michigan State,Big Ten,0.0301,0.0067,0.0564,0.0391,0.034,0.008,0.035,0.02,0.0301,0.0067,0.0564,0.0391,0.034,0.008,0.035,0.02,2019-11-12 22:50:18
1135,2019,3915969,John Moten IV,RB,Northwestern,Big Ten,0.0301,0.0186,0.0405,0.0256,0.011,0.053,0.026,0.037,0.0301,0.0186,0.0405,0.0256,0.011,0.053,0.026,0.037,2019-11-12 22:50:18
1136,2019,3929645,Juwan Johnson,WR,Oregon,Pac-12,0.0301,0.058,0.0,0.0415,0.016,0.031,0.032,0.026,0.0301,0.058,0.0,0.0415,0.016,0.031,0.032,0.026,2019-11-12 22:50:18
1137,2019,4039393,Daevon Vigilant,RB,New Mexico,Mountain West,0.0299,0.0235,0.0351,0.0382,0.017,0.034,0.029,0.031,0.0299,0.0235,0.0351,0.0382,0.017,0.034,0.029,0.031,2019-11-12 22:50:18
1138,2019,4243258,Jason Shelley,QB,Utah,Pac-12,0.0299,0.026,0.0324,0.0298,0.019,0.043,0.036,0.015,0.0299,0.026,0.0324,0.0298,0.019,0.043,0.036,0.015,2019-11-12 22:50:18
1139,2019,4243534,Emmanuel Logan-Greene,WR,New Mexico,Mountain West,0.0299,0.0588,0.0064,0.0305,0.039,0.017,0.029,0.031,0.0299,0.0588,0.0064,0.0305,0.039,0.017,0.029,0.031,2019-11-12 22:50:18
1140,2019,4240408,Nykeim Johnson,WR,Syracuse,ACC,0.0299,0.0497,0.0043,0.0268,0.039,0.025,0.032,0.026,0.0299,0.0497,0.0043,0.0268,0.039,0.025,0.032,0.026,2019-11-12 22:50:18
1141,2019,4048659,Elijah Lilly,WR,New Mexico,Mountain West,0.0299,0.0588,0.0064,0.0344,0.017,0.042,0.027,0.036,0.0299,0.0588,0.0064,0.0344,0.017,0.042,0.027,0.036,2019-11-12 22:50:18
1142,2019,4426530,Kay'Ron Adams,RB,Rutgers,Big Ten,0.0297,0.0,0.0504,0.038,0.035,0.01,0.034,0.021,0.0297,0.0,0.0504,0.038,0.035,0.01,0.034,0.021,2019-11-12 22:50:18
1143,2019,4374119,Ja'Vahri Portis,RB,Ohio,Mid-American,0.0297,0.0036,0.0497,0.0265,0.03,0.031,0.037,0.011,0.0297,0.0036,0.0497,0.0265,0.03,0.031,0.037,0.011,2019-11-12 22:50:18
1144,2019,3923382,Brett Kean,QB,Charlotte,Conference USA,0.0297,0.0518,0.0125,0.0328,0.022,0.039,0.024,0.043,0.0297,0.0518,0.0125,0.0328,0.022,0.039,0.024,0.043,2019-11-12 22:50:18
1145,2019,4574730,Isaiah Washington,WR,Rutgers,Big Ten,0.0297,0.0722,0.0,0.0272,0.028,0.038,0.027,0.035,0.0297,0.0722,0.0,0.0272,0.028,0.038,0.027,0.035,2019-11-12 22:50:18
1146,2019,4360405,Jake Bobo,WR,Duke,ACC,0.0296,0.0586,0.0,0.0219,0.034,0.043,0.022,0.045,0.0296,0.0586,0.0,0.0219,0.034,0.043,0.022,0.045,2019-11-12 22:50:18
1147,2019,4243829,Greg White,WR,North Texas,Conference USA,0.0296,0.0511,0.0,0.0263,0.02,0.056,0.019,0.051,0.0296,0.0511,0.0,0.0263,0.02,0.056,0.019,0.051,2019-11-12 22:50:18
1148,2019,4430095,James Maye,WR,Miami (OH),Mid-American,0.0294,0.0644,0.0,0.0323,0.03,0.025,0.033,0.022,0.0294,0.0644,0.0,0.0323,0.03,0.025,0.033,0.022,2019-11-12 22:50:18
1149,2019,3916213,Myron Gailliard,WR,SMU,American Athletic,0.0294,0.0573,0.0,0.0271,0.037,0.027,0.023,0.044,0.0294,0.0573,0.0,0.0271,0.037,0.027,0.023,0.044,2019-11-12 22:50:18
1150,2019,4363527,Jairus Grissom,QB,Eastern Michigan,Mid-American,0.0293,0.0206,0.04,0.0287,0.045,0.008,0.026,0.036,0.0293,0.0206,0.04,0.0287,0.045,0.008,0.026,0.036,2019-11-12 22:50:18
1151,2019,4362787,C.J. Bolar,WR,Vanderbilt,SEC,0.0291,0.0532,0.0,0.0191,0.051,0.018,0.013,0.058,0.0291,0.0532,0.0,0.0191,0.051,0.018,0.013,0.058,2019-11-12 22:50:18
1152,2019,3916129,Isaiah Zuber,WR,Mississippi State,SEC,0.029,0.0619,0.0069,0.0346,0.012,0.049,0.024,0.041,0.029,0.0619,0.0069,0.0346,0.012,0.049,0.024,0.041,2019-11-12 22:50:18
1153,2019,4427148,Joe Ervin,RB,Kansas State,Big 12,0.029,0.0,0.0482,0.0441,0.023,0.009,0.042,0.0,0.029,0.0,0.0482,0.0441,0.023,0.009,0.042,0.0,2019-11-12 22:50:18
1154,2019,4360400,Daniel Barker,TE,Illinois,Big Ten,0.029,0.0618,0.0,0.0233,0.025,0.048,0.026,0.034,0.029,0.0618,0.0,0.0233,0.025,0.048,0.026,0.034,2019-11-12 22:50:18
1155,2019,4426504,Milton Wright,WR,Purdue,Big Ten,0.029,0.0424,0.0043,0.0308,0.033,0.021,0.028,0.03,0.029,0.0424,0.0043,0.0308,0.033,0.021,0.028,0.03,2019-11-12 22:50:18
1156,2019,4426948,Luke McCaffrey,QB,Nebraska,Big Ten,0.029,0.0132,0.0402,0.0412,0.028,0.008,0.039,0.006,0.029,0.0132,0.0402,0.0412,0.028,0.008,0.039,0.006,2019-11-12 22:50:18
1157,2019,3929797,Austin Dorris,TE,Bowling Green,Mid-American,0.0288,0.0651,0.0,0.0146,0.019,0.078,0.018,0.054,0.0288,0.0651,0.0,0.0146,0.019,0.078,0.018,0.054,2019-11-12 22:50:18
1158,2019,4046677,Deon McIntosh,RB,Washington State,Pac-12,0.0288,0.0206,0.0588,0.0361,0.028,0.011,0.033,0.015,0.0288,0.0206,0.0588,0.0361,0.028,0.011,0.033,0.015,2019-11-12 22:50:18
1159,2019,4241303,Dom Williams,RB,Kansas,Big 12,0.0286,0.0041,0.0524,0.0318,0.037,0.01,0.028,0.031,0.0286,0.0041,0.0524,0.0318,0.037,0.01,0.028,0.031,2019-11-12 22:50:18
1160,2019,3843640,Lanard Fournette,RB,LSU,SEC,0.0284,0.0167,0.0441,0.0259,0.031,0.022,0.029,0.025,0.0284,0.0167,0.0441,0.0259,0.031,0.022,0.029,0.025,2019-11-12 22:50:18
1161,2019,4245185,Tariq Woolen,WR,UT San Antonio,Conference USA,0.0282,0.0642,0.0,0.023,0.025,0.048,0.025,0.035,0.0282,0.0642,0.0,0.023,0.025,0.048,0.025,0.035,2019-11-12 22:50:18
1162,2019,4373813,Spencer Webb,TE,Oregon,Pac-12,0.0282,0.0543,0.0,0.0083,0.038,0.062,0.027,0.032,0.0282,0.0543,0.0,0.0083,0.038,0.062,0.027,0.032,2019-11-12 22:50:18
1163,2019,4039154,Jordan Myers,TE,Rice,Conference USA,0.0281,0.0588,0.0,0.019,0.038,0.026,0.029,0.027,0.0281,0.0588,0.0,0.019,0.038,0.026,0.029,0.027,2019-11-12 22:50:18
1164,2019,4038444,Landon Wolf,WR,Oklahoma State,Big 12,0.0281,0.0705,0.0,0.0357,0.021,0.025,0.027,0.031,0.0281,0.0705,0.0,0.0357,0.021,0.025,0.027,0.031,2019-11-12 22:50:18
1165,2019,4371891,Mychal Cooper,WR,Navy,American Athletic,0.028,0.15,0.0082,0.035,0.022,0.025,0.022,0.044,0.028,0.15,0.0082,0.035,0.022,0.025,0.022,0.044,2019-11-12 22:50:18
1166,2019,4401311,Devin Maddox,WR,Toledo,Mid-American,0.0279,0.0679,0.0028,0.031,0.033,0.017,0.03,0.024,0.0279,0.0679,0.0028,0.031,0.033,0.017,0.03,0.024,2019-11-12 22:50:18
1167,2019,4039082,Jason Pirtle,TE,North Texas,Conference USA,0.0279,0.0483,0.0,0.0301,0.03,0.016,0.029,0.025,0.0279,0.0483,0.0,0.0301,0.03,0.016,0.029,0.025,2019-11-12 22:50:18
1168,2019,3895431,Traveon Samuel,WR,Memphis,American Athletic,0.0277,0.0163,0.0383,0.026,0.043,0.011,0.023,0.038,0.0277,0.0163,0.0383,0.026,0.043,0.011,0.023,0.038,2019-11-12 22:50:18
1169,2019,4362499,Mark Pope,WR,Miami,ACC,0.0277,0.042,0.0082,0.0407,0.022,0.0,0.037,0.01,0.0277,0.042,0.0082,0.0407,0.022,0.0,0.037,0.01,2019-11-12 22:50:18
1170,2019,4370353,Talik Keaton,WR,Marshall,Conference USA,0.0277,0.0581,0.0,0.0247,0.028,0.035,0.022,0.04,0.0277,0.0581,0.0,0.0247,0.028,0.035,0.022,0.04,2019-11-12 22:50:18
1171,2019,4362478,Emari Demercado,RB,TCU,Big 12,0.0277,0.0,0.0535,0.0261,0.034,0.023,0.035,0.011,0.0277,0.0,0.0535,0.0261,0.034,0.023,0.035,0.011,2019-11-12 22:50:18
1172,2019,3886822,Chico McClatcher,WR,Washington,Pac-12,0.0276,0.0285,0.0268,0.0146,0.039,0.026,0.023,0.039,0.0276,0.0285,0.0268,0.0146,0.039,0.026,0.023,0.039,2019-11-12 22:50:18
1173,2019,4239812,Hayden Pittman,TE,UAB,Conference USA,0.0276,0.0631,0.0,0.0218,0.036,0.03,0.018,0.048,0.0276,0.0631,0.0,0.0218,0.036,0.03,0.018,0.048,2019-11-12 22:50:18
1174,2019,4569072,Bryson Cannon,TE,Eastern Michigan,Mid-American,0.0276,0.0501,0.0,0.0287,0.015,0.051,0.026,0.031,0.0276,0.0501,0.0,0.0287,0.015,0.051,0.026,0.031,2019-11-12 22:50:18
1175,2019,4361604,Blake Watson,WR,Old Dominion,Conference USA,0.0275,0.0236,0.0315,0.0288,0.027,0.022,0.028,0.027,0.0275,0.0236,0.0315,0.0288,0.027,0.022,0.028,0.027,2019-11-12 22:50:18
