,series_division,poll,season,week,season_week,rank,team,team_id,conference,first_place_votes,points,is_playoff_poll,last_updated
6780,FCS D1,FCS Coaches Poll,2015,13,201513,1,Jacksonville State,55,,20,547,0,2019-11-12 22:50:18
6781,FCS D1,FCS Coaches Poll,2015,13,201513,2,McNeese,2377,,1,520,0,2019-11-12 22:50:18
6782,FCS D1,FCS Coaches Poll,2015,13,201513,3,North Dakota State,2449,,1,487,0,2019-11-12 22:50:18
6783,FCS D1,FCS Coaches Poll,2015,13,201513,4,Illinois State,2287,,0,482,0,2019-11-12 22:50:18
6784,FCS D1,FCS Coaches Poll,2015,13,201513,5,Portland State,2502,,0,417,0,2019-11-12 22:50:18
6785,FCS D1,FCS Coaches Poll,2015,13,201513,6,James Madison,256,,0,416,0,2019-11-12 22:50:18
6786,FCS D1,FCS Coaches Poll,2015,13,201513,7,Charleston Southern,2127,,0,383,0,2019-11-12 22:50:18
6787,FCS D1,FCS Coaches Poll,2015,13,201513,8,Chattanooga,236,,0,362,0,2019-11-12 22:50:18
6788,FCS D1,FCS Coaches Poll,2015,13,201513,9,Coastal Carolina,324,,0,359,0,2019-11-12 22:50:18
6789,FCS D1,FCS Coaches Poll,2015,13,201513,10,Sam Houston State,2534,,0,358,0,2019-11-12 22:50:18
6790,FCS D1,FCS Coaches Poll,2015,13,201513,11,Richmond,257,,0,323,0,2019-11-12 22:50:18
6791,FCS D1,FCS Coaches Poll,2015,13,201513,12,South Dakota State,2571,,0,321,0,2019-11-12 22:50:18
6792,FCS D1,FCS Coaches Poll,2015,13,201513,13,William & Mary,2729,,0,306,0,2019-11-12 22:50:18
6793,FCS D1,FCS Coaches Poll,2015,13,201513,14,Northern Iowa,2460,,0,256,0,2019-11-12 22:50:18
6794,FCS D1,FCS Coaches Poll,2015,13,201513,15,Fordham,2230,,0,238,0,2019-11-12 22:50:18
6795,FCS D1,FCS Coaches Poll,2015,13,201513,16,Southern Utah,253,,0,223,0,2019-11-12 22:50:18
6796,FCS D1,FCS Coaches Poll,2015,13,201513,17,Montana,149,,0,202,0,2019-11-12 22:50:18
6797,FCS D1,FCS Coaches Poll,2015,13,201513,18,The Citadel,2643,,0,198,0,2019-11-12 22:50:18
6798,FCS D1,FCS Coaches Poll,2015,13,201513,19,Harvard,108,,0,129,0,2019-11-12 22:50:18
6799,FCS D1,FCS Coaches Poll,2015,13,201513,20,North Carolina A&T,2448,,0,99,0,2019-11-12 22:50:18
6800,FCS D1,FCS Coaches Poll,2015,13,201513,21,Bethune-Cookman,2065,,0,88,0,2019-11-12 22:50:18
6801,FCS D1,FCS Coaches Poll,2015,13,201513,22,Dartmouth,159,,0,77,0,2019-11-12 22:50:18
6802,FCS D1,FCS Coaches Poll,2015,13,201513,23,Northern Arizona,2464,,0,58,0,2019-11-12 22:50:18
6803,FCS D1,FCS Coaches Poll,2015,13,201513,24,Grambling,2755,,0,55,0,2019-11-12 22:50:18
6804,FCS D1,FCS Coaches Poll,2015,13,201513,25,Eastern Illinois,2197,,0,46,0,2019-11-12 22:50:18
6805,FCS D1,FCS Coaches Poll,2015,12,201512,1,Jacksonville State,55,,24,648,0,2019-11-12 22:50:18
6806,FCS D1,FCS Coaches Poll,2015,12,201512,2,McNeese,2377,,2,616,0,2019-11-12 22:50:18
6807,FCS D1,FCS Coaches Poll,2015,12,201512,3,North Dakota State,2449,,0,592,0,2019-11-12 22:50:18
6808,FCS D1,FCS Coaches Poll,2015,12,201512,4,Coastal Carolina,324,,0,559,0,2019-11-12 22:50:18
6809,FCS D1,FCS Coaches Poll,2015,12,201512,5,South Dakota State,2571,,0,544,0,2019-11-12 22:50:18
6810,FCS D1,FCS Coaches Poll,2015,12,201512,6,Illinois State,2287,,0,531,0,2019-11-12 22:50:18
6811,FCS D1,FCS Coaches Poll,2015,12,201512,7,William & Mary,2729,,0,486,0,2019-11-12 22:50:18
6812,FCS D1,FCS Coaches Poll,2015,12,201512,8,Charleston Southern,2127,,0,464,0,2019-11-12 22:50:18
6813,FCS D1,FCS Coaches Poll,2015,12,201512,9,Chattanooga,236,,0,440,0,2019-11-12 22:50:18
6814,FCS D1,FCS Coaches Poll,2015,12,201512,10,James Madison,256,,0,408,0,2019-11-12 22:50:18
6815,FCS D1,FCS Coaches Poll,2015,12,201512,11,Portland State,2502,,0,368,0,2019-11-12 22:50:18
6816,FCS D1,FCS Coaches Poll,2015,12,201512,12,Sam Houston State,2534,,0,327,0,2019-11-12 22:50:18
6817,FCS D1,FCS Coaches Poll,2015,12,201512,13,North Carolina A&T,2448,,0,312,0,2019-11-12 22:50:18
6818,FCS D1,FCS Coaches Poll,2015,12,201512,14,Fordham,2230,,0,295,0,2019-11-12 22:50:18
6819,FCS D1,FCS Coaches Poll,2015,12,201512,15,Northern Iowa,2460,,0,256,0,2019-11-12 22:50:18
6820,FCS D1,FCS Coaches Poll,2015,12,201512,16,Richmond,257,,0,229,0,2019-11-12 22:50:18
6821,FCS D1,FCS Coaches Poll,2015,12,201512,17,Montana,149,,0,188,0,2019-11-12 22:50:18
6822,FCS D1,FCS Coaches Poll,2015,12,201512,18,Southern Utah,253,,0,185,0,2019-11-12 22:50:18
6823,FCS D1,FCS Coaches Poll,2015,12,201512,19,Eastern Washington,331,,0,184,0,2019-11-12 22:50:18
6824,FCS D1,FCS Coaches Poll,2015,12,201512,20,Northern Arizona,2464,,0,138,0,2019-11-12 22:50:18
6825,FCS D1,FCS Coaches Poll,2015,12,201512,21,Harvard,108,,0,114,0,2019-11-12 22:50:18
6826,FCS D1,FCS Coaches Poll,2015,12,201512,22,Bethune-Cookman,2065,,0,111,0,2019-11-12 22:50:18
6827,FCS D1,FCS Coaches Poll,2015,12,201512,23,Dartmouth,159,,0,93,0,2019-11-12 22:50:18
6828,FCS D1,FCS Coaches Poll,2015,12,201512,24,The Citadel,2643,,0,92,0,2019-11-12 22:50:18
6829,FCS D1,FCS Coaches Poll,2015,12,201512,25,Central Arkansas,2110,,0,70,0,2019-11-12 22:50:18
6830,FCS D1,FCS Coaches Poll,2015,11,201511,1,Jacksonville State,55,,25,649,0,2019-11-12 22:50:18
6831,FCS D1,FCS Coaches Poll,2015,11,201511,2,McNeese,2377,,1,617,0,2019-11-12 22:50:18
6832,FCS D1,FCS Coaches Poll,2015,11,201511,3,North Dakota State,2449,,0,598,0,2019-11-12 22:50:18
6833,FCS D1,FCS Coaches Poll,2015,11,201511,4,Coastal Carolina,324,,0,556,0,2019-11-12 22:50:18
6834,FCS D1,FCS Coaches Poll,2015,11,201511,5,South Dakota State,2571,,0,543,0,2019-11-12 22:50:18
6835,FCS D1,FCS Coaches Poll,2015,11,201511,6,Illinois State,2287,,0,499,0,2019-11-12 22:50:18
6836,FCS D1,FCS Coaches Poll,2015,11,201511,7,William & Mary,2729,,0,473,0,2019-11-12 22:50:18
6837,FCS D1,FCS Coaches Poll,2015,11,201511,8,Charleston Southern,2127,,0,433,0,2019-11-12 22:50:18
6838,FCS D1,FCS Coaches Poll,2015,11,201511,9,Chattanooga,236,,0,401,0,2019-11-12 22:50:18
6839,FCS D1,FCS Coaches Poll,2015,11,201511,10,Eastern Washington,331,,0,373,0,2019-11-12 22:50:18
6840,FCS D1,FCS Coaches Poll,2015,11,201511,11,James Madison,256,,0,352,0,2019-11-12 22:50:18
6841,FCS D1,FCS Coaches Poll,2015,11,201511,12,Richmond,257,,0,339,0,2019-11-12 22:50:18
6842,FCS D1,FCS Coaches Poll,2015,11,201511,13,Harvard,108,,0,308,0,2019-11-12 22:50:18
6843,FCS D1,FCS Coaches Poll,2015,11,201511,14,North Carolina A&T,2448,,0,282,0,2019-11-12 22:50:18
6844,FCS D1,FCS Coaches Poll,2015,11,201511,15,Southern Utah,253,,0,281,0,2019-11-12 22:50:18
6845,FCS D1,FCS Coaches Poll,2015,11,201511,16,Portland State,2502,,0,266,0,2019-11-12 22:50:18
6846,FCS D1,FCS Coaches Poll,2015,11,201511,17,Fordham,2230,,0,253,0,2019-11-12 22:50:18
6847,FCS D1,FCS Coaches Poll,2015,11,201511,18,Sam Houston State,2534,,0,250,0,2019-11-12 22:50:18
6848,FCS D1,FCS Coaches Poll,2015,11,201511,19,Northern Iowa,2460,,0,212,0,2019-11-12 22:50:18
6849,FCS D1,FCS Coaches Poll,2015,11,201511,20,The Citadel,2643,,0,168,0,2019-11-12 22:50:18
6850,FCS D1,FCS Coaches Poll,2015,11,201511,21,Youngstown State,2754,,0,138,0,2019-11-12 22:50:18
6851,FCS D1,FCS Coaches Poll,2015,11,201511,22,Montana,149,,0,83,0,2019-11-12 22:50:18
6852,FCS D1,FCS Coaches Poll,2015,11,201511,23,Bethune-Cookman,2065,,0,80,0,2019-11-12 22:50:18
6853,FCS D1,FCS Coaches Poll,2015,11,201511,24,Dartmouth,159,,0,49,0,2019-11-12 22:50:18
6854,FCS D1,FCS Coaches Poll,2015,11,201511,25,Northern Arizona,2464,,0,44,0,2019-11-12 22:50:18
6855,FCS D1,FCS Coaches Poll,2015,10,201510,1,Jacksonville State,55,,23,647,0,2019-11-12 22:50:18
6856,FCS D1,FCS Coaches Poll,2015,10,201510,2,Illinois State,2287,,3,625,0,2019-11-12 22:50:18
6857,FCS D1,FCS Coaches Poll,2015,10,201510,3,Chattanooga,236,,0,586,0,2019-11-12 22:50:18
6858,FCS D1,FCS Coaches Poll,2015,10,201510,4,Eastern Washington,331,,0,536,0,2019-11-12 22:50:18
6859,FCS D1,FCS Coaches Poll,2015,10,201510,5,McNeese,2377,,0,517,0,2019-11-12 22:50:18
6860,FCS D1,FCS Coaches Poll,2015,10,201510,5,North Dakota State,2449,,0,517,0,2019-11-12 22:50:18
6861,FCS D1,FCS Coaches Poll,2015,10,201510,7,Richmond,257,,0,498,0,2019-11-12 22:50:18
6862,FCS D1,FCS Coaches Poll,2015,10,201510,8,Coastal Carolina,324,,0,471,0,2019-11-12 22:50:18
6863,FCS D1,FCS Coaches Poll,2015,10,201510,9,Sam Houston State,2534,,0,435,0,2019-11-12 22:50:18
6864,FCS D1,FCS Coaches Poll,2015,10,201510,9,Portland State,2502,,0,435,0,2019-11-12 22:50:18
6865,FCS D1,FCS Coaches Poll,2015,10,201510,11,South Dakota State,2571,,0,382,0,2019-11-12 22:50:18
6866,FCS D1,FCS Coaches Poll,2015,10,201510,12,William & Mary,2729,,0,346,0,2019-11-12 22:50:18
6867,FCS D1,FCS Coaches Poll,2015,10,201510,13,Charleston Southern,2127,,0,341,0,2019-11-12 22:50:18
6868,FCS D1,FCS Coaches Poll,2015,10,201510,14,James Madison,256,,0,298,0,2019-11-12 22:50:18
6869,FCS D1,FCS Coaches Poll,2015,10,201510,15,Harvard,108,,0,277,0,2019-11-12 22:50:18
6870,FCS D1,FCS Coaches Poll,2015,10,201510,16,North Carolina A&T,2448,,0,241,0,2019-11-12 22:50:18
6871,FCS D1,FCS Coaches Poll,2015,10,201510,17,Fordham,2230,,0,213,0,2019-11-12 22:50:18
6872,FCS D1,FCS Coaches Poll,2015,10,201510,18,Southern Utah,253,,0,182,0,2019-11-12 22:50:18
6873,FCS D1,FCS Coaches Poll,2015,10,201510,19,Eastern Kentucky,2198,,0,161,0,2019-11-12 22:50:18
6874,FCS D1,FCS Coaches Poll,2015,10,201510,20,Northern Iowa,2460,,0,158,0,2019-11-12 22:50:18
6875,FCS D1,FCS Coaches Poll,2015,10,201510,21,Youngstown State,2754,,0,95,0,2019-11-12 22:50:18
6876,FCS D1,FCS Coaches Poll,2015,10,201510,22,Montana,149,,0,83,0,2019-11-12 22:50:18
6877,FCS D1,FCS Coaches Poll,2015,10,201510,22,The Citadel,2643,,0,83,0,2019-11-12 22:50:18
6878,FCS D1,FCS Coaches Poll,2015,10,201510,24,Montana State,147,,0,56,0,2019-11-12 22:50:18
6879,FCS D1,FCS Coaches Poll,2015,10,201510,25,Bethune-Cookman,2065,,0,44,0,2019-11-12 22:50:18
6880,FCS D1,FCS Coaches Poll,2015,9,201509,1,Coastal Carolina,324,,15,632,0,2019-11-12 22:50:18
6881,FCS D1,FCS Coaches Poll,2015,9,201509,2,Jacksonville State,55,,8,629,0,2019-11-12 22:50:18
6882,FCS D1,FCS Coaches Poll,2015,9,201509,3,Illinois State,2287,,3,605,0,2019-11-12 22:50:18
6883,FCS D1,FCS Coaches Poll,2015,9,201509,4,Chattanooga,236,,0,559,0,2019-11-12 22:50:18
6884,FCS D1,FCS Coaches Poll,2015,9,201509,5,Eastern Washington,331,,0,513,0,2019-11-12 22:50:18
6885,FCS D1,FCS Coaches Poll,2015,9,201509,6,North Dakota State,2449,,0,498,0,2019-11-12 22:50:18
6886,FCS D1,FCS Coaches Poll,2015,9,201509,7,McNeese,2377,,0,491,0,2019-11-12 22:50:18
6887,FCS D1,FCS Coaches Poll,2015,9,201509,8,Richmond,257,,0,453,0,2019-11-12 22:50:18
6888,FCS D1,FCS Coaches Poll,2015,9,201509,9,James Madison,256,,0,417,0,2019-11-12 22:50:18
6889,FCS D1,FCS Coaches Poll,2015,9,201509,10,Sam Houston State,2534,,0,416,0,2019-11-12 22:50:18
6890,FCS D1,FCS Coaches Poll,2015,9,201509,11,Fordham,2230,,0,385,0,2019-11-12 22:50:18
6891,FCS D1,FCS Coaches Poll,2015,9,201509,12,Portland State,2502,,0,370,0,2019-11-12 22:50:18
6892,FCS D1,FCS Coaches Poll,2015,9,201509,13,South Dakota State,2571,,0,342,0,2019-11-12 22:50:18
6893,FCS D1,FCS Coaches Poll,2015,9,201509,14,Eastern Kentucky,2198,,0,328,0,2019-11-12 22:50:18
6894,FCS D1,FCS Coaches Poll,2015,9,201509,15,William & Mary,2729,,0,277,0,2019-11-12 22:50:18
6895,FCS D1,FCS Coaches Poll,2015,9,201509,16,Harvard,108,,0,259,0,2019-11-12 22:50:18
6896,FCS D1,FCS Coaches Poll,2015,9,201509,17,Montana,149,,0,216,0,2019-11-12 22:50:18
6897,FCS D1,FCS Coaches Poll,2015,9,201509,18,Montana State,147,,0,208,0,2019-11-12 22:50:18
6898,FCS D1,FCS Coaches Poll,2015,9,201509,19,Charleston Southern,2127,,0,172,0,2019-11-12 22:50:18
6899,FCS D1,FCS Coaches Poll,2015,9,201509,20,North Carolina A&T,2448,,0,142,0,2019-11-12 22:50:18
6900,FCS D1,FCS Coaches Poll,2015,9,201509,21,Northern Iowa,2460,,0,112,0,2019-11-12 22:50:18
6901,FCS D1,FCS Coaches Poll,2015,9,201509,22,Dartmouth,159,,0,57,0,2019-11-12 22:50:18
6902,FCS D1,FCS Coaches Poll,2015,9,201509,23,Indiana State,282,,0,55,0,2019-11-12 22:50:18
6903,FCS D1,FCS Coaches Poll,2015,9,201509,24,Southern Utah,253,,0,51,0,2019-11-12 22:50:18
6904,FCS D1,FCS Coaches Poll,2015,9,201509,24,Youngstown State,2754,,0,51,0,2019-11-12 22:50:18
6905,FCS D1,FCS Coaches Poll,2015,8,201508,1,Coastal Carolina,324,,15,610,0,2019-11-12 22:50:18
6906,FCS D1,FCS Coaches Poll,2015,8,201508,2,Jacksonville State,55,,5,595,0,2019-11-12 22:50:18
6907,FCS D1,FCS Coaches Poll,2015,8,201508,3,James Madison,256,,3,569,0,2019-11-12 22:50:18
6908,FCS D1,FCS Coaches Poll,2015,8,201508,4,Illinois State,2287,,2,566,0,2019-11-12 22:50:18
6909,FCS D1,FCS Coaches Poll,2015,8,201508,5,Chattanooga,236,,0,498,0,2019-11-12 22:50:18
6910,FCS D1,FCS Coaches Poll,2015,8,201508,6,South Dakota State,2571,,0,492,0,2019-11-12 22:50:18
6911,FCS D1,FCS Coaches Poll,2015,8,201508,7,Eastern Washington,331,,0,452,0,2019-11-12 22:50:18
6912,FCS D1,FCS Coaches Poll,2015,8,201508,8,North Dakota State,2449,,0,439,0,2019-11-12 22:50:18
6913,FCS D1,FCS Coaches Poll,2015,8,201508,9,McNeese,2377,,0,425,0,2019-11-12 22:50:18
6914,FCS D1,FCS Coaches Poll,2015,8,201508,10,Sam Houston State,2534,,0,378,0,2019-11-12 22:50:18
6915,FCS D1,FCS Coaches Poll,2015,8,201508,11,Fordham,2230,,0,374,0,2019-11-12 22:50:18
6916,FCS D1,FCS Coaches Poll,2015,8,201508,12,Richmond,257,,0,347,0,2019-11-12 22:50:18
6917,FCS D1,FCS Coaches Poll,2015,8,201508,13,Portland State,2502,,0,342,0,2019-11-12 22:50:18
6918,FCS D1,FCS Coaches Poll,2015,8,201508,14,Eastern Kentucky,2198,,0,311,0,2019-11-12 22:50:18
6919,FCS D1,FCS Coaches Poll,2015,8,201508,15,Harvard,108,,0,206,0,2019-11-12 22:50:18
6920,FCS D1,FCS Coaches Poll,2015,8,201508,16,William & Mary,2729,,0,190,0,2019-11-12 22:50:18
6921,FCS D1,FCS Coaches Poll,2015,8,201508,17,Youngstown State,2754,,0,177,0,2019-11-12 22:50:18
6922,FCS D1,FCS Coaches Poll,2015,8,201508,18,Montana,149,,0,173,0,2019-11-12 22:50:18
6923,FCS D1,FCS Coaches Poll,2015,8,201508,19,Montana State,147,,0,155,0,2019-11-12 22:50:18
6924,FCS D1,FCS Coaches Poll,2015,8,201508,20,Charleston Southern,2127,,0,142,0,2019-11-12 22:50:18
6925,FCS D1,FCS Coaches Poll,2015,8,201508,21,Indiana State,282,,0,114,0,2019-11-12 22:50:18
6926,FCS D1,FCS Coaches Poll,2015,8,201508,22,Villanova,222,,0,109,0,2019-11-12 22:50:18
6927,FCS D1,FCS Coaches Poll,2015,8,201508,23,Western Illinois,2710,,0,99,0,2019-11-12 22:50:18
6928,FCS D1,FCS Coaches Poll,2015,8,201508,24,North Carolina A&T,2448,,0,83,0,2019-11-12 22:50:18
6929,FCS D1,FCS Coaches Poll,2015,8,201508,25,Northern Iowa,2460,,0,60,0,2019-11-12 22:50:18
6930,FCS D1,FCS Coaches Poll,2015,7,201507,1,Coastal Carolina,324,,15,628,0,2019-11-12 22:50:18
6931,FCS D1,FCS Coaches Poll,2015,7,201507,2,North Dakota State,2449,,5,623,0,2019-11-12 22:50:18
6932,FCS D1,FCS Coaches Poll,2015,7,201507,3,Jacksonville State,55,,4,600,0,2019-11-12 22:50:18
6933,FCS D1,FCS Coaches Poll,2015,7,201507,4,Illinois State,2287,,0,573,0,2019-11-12 22:50:18
6934,FCS D1,FCS Coaches Poll,2015,7,201507,5,James Madison,256,,2,565,0,2019-11-12 22:50:18
6935,FCS D1,FCS Coaches Poll,2015,7,201507,6,Chattanooga,236,,0,515,0,2019-11-12 22:50:18
6936,FCS D1,FCS Coaches Poll,2015,7,201507,7,South Dakota State,2571,,0,469,0,2019-11-12 22:50:18
6937,FCS D1,FCS Coaches Poll,2015,7,201507,8,Eastern Washington,331,,0,455,0,2019-11-12 22:50:18
6938,FCS D1,FCS Coaches Poll,2015,7,201507,9,McNeese,2377,,0,402,0,2019-11-12 22:50:18
6939,FCS D1,FCS Coaches Poll,2015,7,201507,10,Fordham,2230,,0,364,0,2019-11-12 22:50:18
6940,FCS D1,FCS Coaches Poll,2015,7,201507,11,Sam Houston State,2534,,0,363,0,2019-11-12 22:50:18
6941,FCS D1,FCS Coaches Poll,2015,7,201507,12,Youngstown State,2754,,0,352,0,2019-11-12 22:50:18
6942,FCS D1,FCS Coaches Poll,2015,7,201507,13,Richmond,257,,0,322,0,2019-11-12 22:50:18
6943,FCS D1,FCS Coaches Poll,2015,7,201507,14,Northern Iowa,2460,,0,294,0,2019-11-12 22:50:18
6944,FCS D1,FCS Coaches Poll,2015,7,201507,15,Eastern Kentucky,2198,,0,280,0,2019-11-12 22:50:18
6945,FCS D1,FCS Coaches Poll,2015,7,201507,16,Montana State,147,,0,279,0,2019-11-12 22:50:18
6946,FCS D1,FCS Coaches Poll,2015,7,201507,17,Portland State,2502,,0,234,0,2019-11-12 22:50:18
6947,FCS D1,FCS Coaches Poll,2015,7,201507,18,Harvard,108,,0,157,0,2019-11-12 22:50:18
6948,FCS D1,FCS Coaches Poll,2015,7,201507,19,Montana,149,,0,146,0,2019-11-12 22:50:18
6949,FCS D1,FCS Coaches Poll,2015,7,201507,20,New Hampshire,160,,0,134,0,2019-11-12 22:50:18
6950,FCS D1,FCS Coaches Poll,2015,7,201507,21,Southeastern Louisiana,2545,,0,108,0,2019-11-12 22:50:18
6951,FCS D1,FCS Coaches Poll,2015,7,201507,22,Liberty,2335,,0,102,0,2019-11-12 22:50:18
6952,FCS D1,FCS Coaches Poll,2015,7,201507,23,Charleston Southern,2127,,0,78,0,2019-11-12 22:50:18
6953,FCS D1,FCS Coaches Poll,2015,7,201507,24,William & Mary,2729,,0,61,0,2019-11-12 22:50:18
6954,FCS D1,FCS Coaches Poll,2015,7,201507,24,Villanova,222,,0,61,0,2019-11-12 22:50:18
6955,FCS D1,FCS Coaches Poll,2015,6,201506,1,Coastal Carolina,324,,16,633,0,2019-11-12 22:50:18
6956,FCS D1,FCS Coaches Poll,2015,6,201506,2,North Dakota State,2449,,6,622,0,2019-11-12 22:50:18
6957,FCS D1,FCS Coaches Poll,2015,6,201506,3,Jacksonville State,55,,4,601,0,2019-11-12 22:50:18
6958,FCS D1,FCS Coaches Poll,2015,6,201506,4,Illinois State,2287,,0,572,0,2019-11-12 22:50:18
6959,FCS D1,FCS Coaches Poll,2015,6,201506,5,James Madison,256,,0,559,0,2019-11-12 22:50:18
6960,FCS D1,FCS Coaches Poll,2015,6,201506,6,Chattanooga,236,,0,491,0,2019-11-12 22:50:18
6961,FCS D1,FCS Coaches Poll,2015,6,201506,7,Youngstown State,2754,,0,446,0,2019-11-12 22:50:18
6962,FCS D1,FCS Coaches Poll,2015,6,201506,8,Eastern Washington,331,,0,436,0,2019-11-12 22:50:18
6963,FCS D1,FCS Coaches Poll,2015,6,201506,9,South Dakota State,2571,,0,410,0,2019-11-12 22:50:18
6964,FCS D1,FCS Coaches Poll,2015,6,201506,10,Northern Iowa,2460,,0,389,0,2019-11-12 22:50:18
6965,FCS D1,FCS Coaches Poll,2015,6,201506,11,Montana,149,,0,362,0,2019-11-12 22:50:18
6966,FCS D1,FCS Coaches Poll,2015,6,201506,12,Fordham,2230,,0,358,0,2019-11-12 22:50:18
6967,FCS D1,FCS Coaches Poll,2015,6,201506,13,McNeese,2377,,0,331,0,2019-11-12 22:50:18
6968,FCS D1,FCS Coaches Poll,2015,6,201506,14,Sam Houston State,2534,,0,282,0,2019-11-12 22:50:18
6969,FCS D1,FCS Coaches Poll,2015,6,201506,15,Liberty,2335,,0,263,0,2019-11-12 22:50:18
6970,FCS D1,FCS Coaches Poll,2015,6,201506,16,Villanova,222,,0,230,0,2019-11-12 22:50:18
6971,FCS D1,FCS Coaches Poll,2015,6,201506,17,Southeastern Louisiana,2545,,0,214,0,2019-11-12 22:50:18
6972,FCS D1,FCS Coaches Poll,2015,6,201506,18,Richmond,257,,0,202,0,2019-11-12 22:50:18
6973,FCS D1,FCS Coaches Poll,2015,6,201506,19,Montana State,147,,0,199,0,2019-11-12 22:50:18
6974,FCS D1,FCS Coaches Poll,2015,6,201506,20,Eastern Kentucky,2198,,0,165,0,2019-11-12 22:50:18
6975,FCS D1,FCS Coaches Poll,2015,6,201506,21,Indiana State,282,,0,129,0,2019-11-12 22:50:18
6976,FCS D1,FCS Coaches Poll,2015,6,201506,22,New Hampshire,160,,0,126,0,2019-11-12 22:50:18
6977,FCS D1,FCS Coaches Poll,2015,6,201506,23,Portland State,2502,,0,119,0,2019-11-12 22:50:18
6978,FCS D1,FCS Coaches Poll,2015,6,201506,24,Harvard,108,,0,87,0,2019-11-12 22:50:18
6979,FCS D1,FCS Coaches Poll,2015,6,201506,25,North Dakota,155,,0,53,0,2019-11-12 22:50:18
6980,FCS D1,FCS Coaches Poll,2015,5,201505,1,Coastal Carolina,324,,17,630,0,2019-11-12 22:50:18
6981,FCS D1,FCS Coaches Poll,2015,5,201505,2,North Dakota State,2449,,4,610,0,2019-11-12 22:50:18
6982,FCS D1,FCS Coaches Poll,2015,5,201505,3,Jacksonville State,55,,3,598,0,2019-11-12 22:50:18
6983,FCS D1,FCS Coaches Poll,2015,5,201505,4,Illinois State,2287,,0,552,0,2019-11-12 22:50:18
6984,FCS D1,FCS Coaches Poll,2015,5,201505,5,James Madison,256,,1,550,0,2019-11-12 22:50:18
6985,FCS D1,FCS Coaches Poll,2015,5,201505,6,Northern Iowa,2460,,0,521,0,2019-11-12 22:50:18
6986,FCS D1,FCS Coaches Poll,2015,5,201505,7,South Dakota State,2571,,1,520,0,2019-11-12 22:50:18
6987,FCS D1,FCS Coaches Poll,2015,5,201505,8,Chattanooga,236,,0,447,0,2019-11-12 22:50:18
6988,FCS D1,FCS Coaches Poll,2015,5,201505,9,Eastern Washington,331,,0,417,0,2019-11-12 22:50:18
6989,FCS D1,FCS Coaches Poll,2015,5,201505,10,Youngstown State,2754,,0,374,0,2019-11-12 22:50:18
6990,FCS D1,FCS Coaches Poll,2015,5,201505,11,Montana State,147,,0,360,0,2019-11-12 22:50:18
6991,FCS D1,FCS Coaches Poll,2015,5,201505,12,Montana,149,,0,306,0,2019-11-12 22:50:18
6992,FCS D1,FCS Coaches Poll,2015,5,201505,13,Fordham,2230,,0,299,0,2019-11-12 22:50:18
6993,FCS D1,FCS Coaches Poll,2015,5,201505,14,Sam Houston State,2534,,0,280,0,2019-11-12 22:50:18
6994,FCS D1,FCS Coaches Poll,2015,5,201505,15,McNeese,2377,,0,261,0,2019-11-12 22:50:18
6995,FCS D1,FCS Coaches Poll,2015,5,201505,16,Portland State,2502,,0,255,0,2019-11-12 22:50:18
6996,FCS D1,FCS Coaches Poll,2015,5,201505,17,Villanova,222,,0,249,0,2019-11-12 22:50:18
6997,FCS D1,FCS Coaches Poll,2015,5,201505,18,Liberty,2335,,0,200,0,2019-11-12 22:50:18
6998,FCS D1,FCS Coaches Poll,2015,5,201505,19,Southeastern Louisiana,2545,,0,195,0,2019-11-12 22:50:18
6999,FCS D1,FCS Coaches Poll,2015,5,201505,20,Richmond,257,,0,166,0,2019-11-12 22:50:18
7000,FCS D1,FCS Coaches Poll,2015,5,201505,21,Eastern Kentucky,2198,,0,164,0,2019-11-12 22:50:18
7001,FCS D1,FCS Coaches Poll,2015,5,201505,22,William & Mary,2729,,0,126,0,2019-11-12 22:50:18
7002,FCS D1,FCS Coaches Poll,2015,5,201505,23,New Hampshire,160,,0,87,0,2019-11-12 22:50:18
7003,FCS D1,FCS Coaches Poll,2015,5,201505,24,Indiana State,282,,0,84,0,2019-11-12 22:50:18
7004,FCS D1,FCS Coaches Poll,2015,5,201505,25,Harvard,108,,0,62,0,2019-11-12 22:50:18
7005,FCS D1,FCS Coaches Poll,2015,4,201504,1,Coastal Carolina,324,,18,631,0,2019-11-12 22:50:18
7006,FCS D1,FCS Coaches Poll,2015,4,201504,2,North Dakota State,2449,,4,617,0,2019-11-12 22:50:18
7007,FCS D1,FCS Coaches Poll,2015,4,201504,3,Jacksonville State,55,,3,591,0,2019-11-12 22:50:18
7008,FCS D1,FCS Coaches Poll,2015,4,201504,4,Villanova,222,,0,579,0,2019-11-12 22:50:18
7009,FCS D1,FCS Coaches Poll,2015,4,201504,5,Illinois State,2287,,0,531,0,2019-11-12 22:50:18
7010,FCS D1,FCS Coaches Poll,2015,4,201504,6,Northern Iowa,2460,,0,483,0,2019-11-12 22:50:18
7011,FCS D1,FCS Coaches Poll,2015,4,201504,7,South Dakota State,2571,,1,481,0,2019-11-12 22:50:18
7012,FCS D1,FCS Coaches Poll,2015,4,201504,8,James Madison,256,,0,477,0,2019-11-12 22:50:18
7013,FCS D1,FCS Coaches Poll,2015,4,201504,9,Chattanooga,236,,0,438,0,2019-11-12 22:50:18
7014,FCS D1,FCS Coaches Poll,2015,4,201504,10,Liberty,2335,,0,410,0,2019-11-12 22:50:18
